"true_model","noise_type","time_sampling","noise_parameter","distinct_model_parameters","distinct_runs","run_no","maximum_SM","slope_param_SM","midpoint_SM","final_asymptoteIntensity_ratio_DSM","maximum_DSM","slope1_param_DSM","midpoint1_param_DSM","slope2_param_DSM","midPoint_distance_param_DSM","n_samples","t_min","t_max"
"DSM","multiplicative","equidistant",1.05,6,1,1726,NA,NA,NA,0.587520786875393,3.97098381405231,0.648432806779441,12.8505426545162,0.628533022051819,11.8416148639203,55,3,30
"DSM","multiplicative","equidistant",1.05,7,1,1727,NA,NA,NA,0.397083337372169,4.74948133849539,2.44312146123171,25.8730412609875,3.20563282373123,1.12228847873414,55,3,30
"DSM","multiplicative","equidistant",1.05,8,1,1728,NA,NA,NA,0.464655131683685,18.1184019008884,1.64601142078965,13.6889519626275,1.96598556652824,1.23472214244166,55,3,30
"DSM","multiplicative","equidistant",1.05,9,1,1729,NA,NA,NA,0.508498440589756,11.2508137106197,1.68067294184411,21.5207236094866,1.99585669653001,2.48958018561289,55,3,30
"DSM","multiplicative","equidistant",1.05,10,1,1730,NA,NA,NA,0.187551051750779,16.2195244309725,2.48822573666657,23.3545553123113,1.11308860438023,3.30498853573489,55,3,30
"DSM","multiplicative","equidistant",1.2,1,1,1731,NA,NA,NA,0.526896937948186,1.67961682009045,0.01111598550753,15.0633705898654,0.249610842397796,5.13815597723237,55,3,30
"DSM","multiplicative","equidistant",1.2,2,1,1732,NA,NA,NA,0.316283553338144,0.603954990464263,4.91550784298282,11.1046269603539,0.124147875277522,12.7260267518472,55,3,30
"DSM","multiplicative","equidistant",1.2,3,1,1733,NA,NA,NA,0.597179759526625,8.96865055793896,3.33460013835084,13.5608289970551,2.21173180382787,2.01747516716011,55,3,30
"DSM","multiplicative","equidistant",1.2,4,1,1734,NA,NA,NA,0.376733325689565,4.16633004741743,0.692219128080993,5.4462377235759,0.95726149282753,16.8691501858312,55,3,30
"DSM","multiplicative","equidistant",1.2,5,1,1735,NA,NA,NA,0.133961873012595,7.81859190303367,20.9905941603559,21.0511018887628,0.547675924633885,2.71373198577664,55,3,30
"DSM","multiplicative","equidistant",1.2,6,1,1736,NA,NA,NA,0.373384133551735,19.0478819253854,0.0823106059234911,22.5524416246917,0.969031611153386,2.89950958603295,55,3,30
"DSM","multiplicative","equidistant",1.2,7,1,1737,NA,NA,NA,0.840158186701592,17.6701388303656,0.956838721866993,7.11519420519471,584.83709048307,4.87384779116601,55,3,30
"DSM","multiplicative","equidistant",1.2,8,1,1738,NA,NA,NA,0.369385457504541,19.7859536228469,0.702612346417369,10.3733239467256,1.19269978225821,12.7111158920332,55,3,30
"DSM","multiplicative","equidistant",1.2,9,1,1739,NA,NA,NA,0.820284064253792,10.5994840119733,1.72578653888914,23.3605393741746,0.128780643765843,3.37864126482263,55,3,30
"DSM","multiplicative","equidistant",1.2,10,1,1740,NA,NA,NA,0.284084376622923,3.98728903881274,0.684967166274605,17.0330398008227,0.577787864904089,2.56531478277122,55,3,30
"DSM","multiplicative","equidistant",1.35,1,1,1741,NA,NA,NA,0.115403952240013,1.6455165667925,2.66142836952557,23.0820101932622,1.25389128530334,3.52228195163463,55,3,30
"DSM","multiplicative","equidistant",1.35,2,1,1742,NA,NA,NA,0.474332307931036,18.2997828836786,9.71194261461996,21.3777884775773,2.67624262988687,5.39590576563089,55,3,30
"DSM","multiplicative","equidistant",1.35,3,1,1743,NA,NA,NA,0.298561514087487,18.560086157918,0.518941271262425,24.7204275564291,0.596693632958236,1.6102691642986,55,3,30
"DSM","multiplicative","equidistant",1.35,4,1,1744,NA,NA,NA,0.404391206370201,9.16680600517429,1.58442242346653,19.5359809887595,1.13120923760026,4.89194590501479,55,3,30
"DSM","multiplicative","equidistant",1.35,5,1,1745,NA,NA,NA,0.40856908535352,15.2671925030882,0.0352881996002478,19.1687406357378,0.0511543321223155,5.6756443051847,55,3,30
"DSM","multiplicative","equidistant",1.35,6,1,1746,NA,NA,NA,0.831194802944083,16.939779234794,0.5985037475905,9.29048370732926,4.20878919344112,10.2650381610374,55,3,30
"DSM","multiplicative","equidistant",1.35,7,1,1747,NA,NA,NA,0.0907714375527576,16.2607872872846,0.33176851020947,11.456065882463,1.33951663803738,13.8242545087622,55,3,30
"DSM","multiplicative","equidistant",1.35,8,1,1748,NA,NA,NA,0.673131373221986,16.7034071386093,0.142998902083997,18.4999739683699,2.21381993090941,7.52450168856511,55,3,30
"DSM","multiplicative","equidistant",1.35,9,1,1749,NA,NA,NA,0.825884616188705,2.93511875970289,1.29420787701106,17.1217698014807,1.31330175482189,3.60455312638988,55,3,30
"DSM","multiplicative","equidistant",1.35,10,1,1750,NA,NA,NA,0.480988404236268,9.67251576806884,1.527101083014,24.1680017833132,2.21929422354453,2.04810002455688,55,3,30
"DSM","multiplicative","equidistant",1.5,1,1,1751,NA,NA,NA,0.733404048753437,9.81363684546668,0.395298260099582,5.37596213701181,1.2180069991561,11.38155945742,55,3,30
"DSM","multiplicative","equidistant",1.5,2,1,1752,NA,NA,NA,0.291339762322605,5.71145430421457,0.0277623465752689,21.6785685259383,0.179685022405857,4.62768500374702,55,3,30
"DSM","multiplicative","equidistant",1.5,3,1,1753,NA,NA,NA,0.28088716029888,3.99892050274648,1.03180876809944,22.8338016907219,0.63418891080534,4.04607935446942,55,3,30
"DSM","multiplicative","equidistant",1.5,4,1,1754,NA,NA,NA,0.212585724983364,6.32228743422311,0.9900472176357,25.4256345713511,2.75444845928098,1.4699764648557,55,3,30
"DSM","multiplicative","equidistant",1.5,5,1,1755,NA,NA,NA,0.256599111179821,1.07579389787279,0.384790748220418,5.19714417215437,180.386060080403,10.4039306565444,55,3,30
"DSM","multiplicative","equidistant",1.5,6,1,1756,NA,NA,NA,0.481977676600218,7.76254747605417,1.06041338800228,7.56305799586698,0.408358258229113,6.557978141404,55,3,30
"DSM","multiplicative","equidistant",1.5,7,1,1757,NA,NA,NA,0.817432160140015,3.01462667537853,1.56064034914005,6.20765017275698,0.0667897705823991,17.059359816816,55,3,30
"DSM","multiplicative","equidistant",1.5,8,1,1758,NA,NA,NA,0.670352504157927,12.4942525167949,3.16171819987288,19.8531839761417,0.455119018777694,2.97763907832152,55,3,30
"DSM","multiplicative","equidistant",1.5,9,1,1759,NA,NA,NA,0.673716631077696,1.71707610720769,10.5996862085322,23.7355484152213,2.12601151961035,3.26404391975791,55,3,30
"DSM","multiplicative","equidistant",1.5,10,1,1760,NA,NA,NA,0.222457697778009,13.49953194845,2.75941069887234,8.70809852192178,0.486855649007761,16.1212380486961,55,3,30
"DSM","multiplicative","uniform",0,1,1,1761,NA,NA,NA,0.150923663505819,0.418943969509564,11.5751059613784,22.641891030129,18.3131432693571,2.95100460243388,55,3,30
"DSM","multiplicative","uniform",0,2,1,1762,NA,NA,NA,0.597099794994574,6.96914307973348,0.646432415008246,9.87663938454352,0.537194648419255,8.29387398114056,55,3,30
"DSM","multiplicative","uniform",0,3,1,1763,NA,NA,NA,0.161330872611143,13.3805435148533,5.699547806399,11.9068599115126,1.79882116802956,13.3948448246109,55,3,30
"DSM","multiplicative","uniform",0,4,1,1764,NA,NA,NA,0.402950768778101,5.25253245262429,1.97995002807468,11.2420799536631,1.37312523109933,3.8612736534452,55,3,30
"DSM","multiplicative","uniform",0,5,1,1765,NA,NA,NA,0.67287569186883,16.3190005196026,2.67794474955092,16.2915768895764,0.295516194812759,7.60759249206085,55,3,30
"DSM","multiplicative","uniform",0,6,1,1766,NA,NA,NA,0.180818578752223,6.00524509516545,0.152956175985751,17.6954181066249,4.35778818324406,4.11361418098169,55,3,30
"DSM","multiplicative","uniform",0,7,1,1767,NA,NA,NA,0.584630075958557,14.3459468752611,0.374471534190178,10.2972065138165,0.652343653058226,3.30285668801677,55,3,30
"DSM","multiplicative","uniform",0,8,1,1768,NA,NA,NA,0.420370959152933,18.5857417022577,0.763886741721261,10.7030297382735,2.67778981472231,8.15708381721031,55,3,30
"DSM","multiplicative","uniform",0,9,1,1769,NA,NA,NA,0.466795590473339,7.66251416902523,1.1025490572479,10.2574113805313,2.33582861201822,11.435472775283,55,3,30
"DSM","multiplicative","uniform",0,10,1,1770,NA,NA,NA,0.800440780515782,3.30297774348874,1.27128944263732,6.58540397277102,1.33043357213068,2.18409743497403,55,3,30
"DSM","multiplicative","uniform",0.15,1,1,1771,NA,NA,NA,0.662199859146494,3.42339107356966,1.11568406275316,24.1208050490823,0.022733389543924,1.73825153144329,55,3,30
"DSM","multiplicative","uniform",0.15,2,1,1772,NA,NA,NA,0.124824917537626,8.69038554006256,5.98553556960957,19.7534934040159,3.50718049796345,1.6322244551166,55,3,30
"DSM","multiplicative","uniform",0.15,3,1,1773,NA,NA,NA,0.459155106323306,2.52884092866443,0.0987095430572901,12.130785637768,1.46570962982241,14.8162520147023,55,3,30
"DSM","multiplicative","uniform",0.15,4,1,1774,NA,NA,NA,0.281276414578315,19.9653388405452,0.825653651208328,22.4953009856399,0.414006347644799,2.92116044109979,55,3,30
"DSM","multiplicative","uniform",0.15,5,1,1775,NA,NA,NA,0.694338349159807,4.73308034669608,0.263466689604822,7.65356001676992,1.25185782411451,7.12533534415841,55,3,30
"DSM","multiplicative","uniform",0.15,6,1,1776,NA,NA,NA,0.423966672958341,0.999257374857552,1.40622838799689,15.6783925686032,1.64459893364764,4.26272620807099,55,3,30
"DSM","multiplicative","uniform",0.15,7,1,1777,NA,NA,NA,0.73573808419751,16.5040104168002,0.15551885322073,7.39343565632589,1.6348787136002,4.96178306861061,55,3,30
"DSM","multiplicative","uniform",0.15,8,1,1778,NA,NA,NA,0.720026390999556,11.5167824498611,134.166893695161,19.6198602605145,0.346199939817403,1.54767647810966,55,3,30
"DSM","multiplicative","uniform",0.15,9,1,1779,NA,NA,NA,0.570797495730221,2.85890874546021,236.361321772208,19.6752540643793,0.39259842404965,4.71318098858625,55,3,30
"DSM","multiplicative","uniform",0.15,10,1,1780,NA,NA,NA,0.49406673918711,15.3037366895704,21.2927775805801,22.6648838901892,15.0421943618605,2.86056566475641,55,3,30
"DSM","multiplicative","uniform",0.3,1,1,1781,NA,NA,NA,0.617675917700399,8.83544098739512,0.474804162574328,6.89899170747958,0.0661333349669912,19.6744629856165,55,3,30
"DSM","multiplicative","uniform",0.3,2,1,1782,NA,NA,NA,0.427336734486744,18.3762630399549,0.382731972170564,4.72736624837853,0.345224583951563,21.0766445457276,55,3,30
"DSM","multiplicative","uniform",0.3,3,1,1783,NA,NA,NA,0.700764881179202,18.7383283219999,0.361928609646192,15.1887686585542,0.81562584825203,1.79400482782577,55,3,30
"DSM","multiplicative","uniform",0.3,4,1,1784,NA,NA,NA,0.460938892699778,1.3212363559287,0.462360547137811,12.6976262819953,0.798719743531856,10.1434899506151,55,3,30
"DSM","multiplicative","uniform",0.3,5,1,1785,NA,NA,NA,0.621791840216611,5.29960699079093,3.85252221620377,7.42604314652272,0.191344695268121,8.77969253917198,55,3,30
"DSM","multiplicative","uniform",0.3,6,1,1786,NA,NA,NA,0.665235433529597,4.82386398608796,1.10621531044106,15.8719419769477,4.63188840403074,4.60305186284345,55,3,30
"DSM","multiplicative","uniform",0.3,7,1,1787,NA,NA,NA,0.389900138892699,3.91665033707395,0.616649600366656,12.6667867850047,1.55536440872207,11.500150384038,55,3,30
"DSM","multiplicative","uniform",0.3,8,1,1788,NA,NA,NA,0.504994871641975,4.28384595098905,1.84932910649384,20.332818714669,3.0987383926237,3.29291490092505,55,3,30
"DSM","multiplicative","uniform",0.3,9,1,1789,NA,NA,NA,0.737481500313152,9.88309194201138,0.680284475384656,20.2110402095132,1.45198875277194,3.99638857723418,55,3,30
"DSM","multiplicative","uniform",0.3,10,1,1790,NA,NA,NA,0.599553146411199,16.6971656632377,0.57734009106322,6.00065368390642,4.76615032766482,2.32795679350053,55,3,30
"DSM","multiplicative","uniform",0.45,1,1,1791,NA,NA,NA,0.503667556552682,18.871929680137,2.00283424061133,24.3213800496887,6.2561913483629,2.66846718128719,55,3,30
"DSM","multiplicative","uniform",0.45,2,1,1792,NA,NA,NA,0.663336694217287,7.65751874304842,0.0224530113709678,5.99548879778013,1.02076907943128,11.5805687655253,55,3,30
"DSM","multiplicative","uniform",0.45,3,1,1793,NA,NA,NA,0.324909444747027,5.22145996789914,0.0410144074247838,12.6027966563124,1.89162376087101,5.13235528274504,55,3,30
"DSM","multiplicative","uniform",0.45,4,1,1794,NA,NA,NA,0.824662761867512,15.5736854691524,0.732389396419331,7.87093902030028,0.835480579487586,9.69959926141466,55,3,30
"DSM","multiplicative","uniform",0.45,5,1,1795,NA,NA,NA,0.135302656993736,1.31140242174733,0.528970945928166,23.9711082244758,5.2985737809512,2.70807094063564,55,3,30
"DSM","multiplicative","uniform",0.45,6,1,1796,NA,NA,NA,0.75378646022873,2.73546164273284,0.473579684482411,19.9029542719945,15.4278023996412,5.803820824126,55,3,30
"DSM","multiplicative","uniform",0.45,7,1,1797,NA,NA,NA,0.5054763481603,5.42448685630225,0.66128335150733,6.54332209192216,0.194370331105773,11.3761262896966,55,3,30
"DSM","multiplicative","uniform",0.45,8,1,1798,NA,NA,NA,0.08982721157372,14.58716282323,2.74609206756666,15.3299770904705,5.63485547748637,4.94724660830061,55,3,30
"DSM","multiplicative","uniform",0.45,9,1,1799,NA,NA,NA,0.394092350825667,2.82827949346974,0.846443572636344,24.7753906867001,33.6957518811704,1.39004972346476,55,3,30
"DSM","multiplicative","uniform",0.45,10,1,1800,NA,NA,NA,0.38902467477601,1.20690826687496,4.83915061475001,6.9465719636064,1.05704296150065,2.02567619509619,55,3,30
"DSM","multiplicative","uniform",0.6,1,1,1801,NA,NA,NA,0.666951914434321,6.12749149783049,1.5368230996748,25.1780883078463,0.541539166765849,1.26395902140449,55,3,30
"DSM","multiplicative","uniform",0.6,2,1,1802,NA,NA,NA,0.591828701016493,17.3952629859326,12.0281732466798,17.5517527419142,0.881054654675281,3.6804828909428,55,3,30
"DSM","multiplicative","uniform",0.6,3,1,1803,NA,NA,NA,0.182416437147185,7.09937506089918,0.568497886938904,8.55531301209703,0.794208723311582,11.4709891584666,55,3,30
"DSM","multiplicative","uniform",0.6,4,1,1804,NA,NA,NA,0.329727634298615,2.64634825040121,5.97567908496182,21.4932446174789,0.0396776193300726,1.22551743652089,55,3,30
"DSM","multiplicative","uniform",0.6,5,1,1805,NA,NA,NA,0.667697183287237,17.7841873332392,1.02731751048617,17.4229634995572,0.511426797782223,7.34045824423939,55,3,30
"DSM","multiplicative","uniform",0.6,6,1,1806,NA,NA,NA,0.746647026098799,6.97403917475603,0.779040848797855,8.27734113158658,9.64219021481242,11.7011941475591,55,3,30
"DSM","multiplicative","uniform",0.6,7,1,1807,NA,NA,NA,0.534802960359957,9.73276301450096,0.149653675877071,17.213345836848,3.58255119910257,7.23303209200245,55,3,30
"DSM","multiplicative","uniform",0.6,8,1,1808,NA,NA,NA,0.819609876920003,3.68160901698284,1.99141951916091,15.288570059929,0.0778094370372818,6.58857305228655,55,3,30
"DSM","multiplicative","uniform",0.6,9,1,1809,NA,NA,NA,0.791324742522556,8.31784384667408,0.834398232620946,6.75818279851228,1.99825468059862,2.83699328411514,55,3,30
"DSM","multiplicative","uniform",0.6,10,1,1810,NA,NA,NA,0.221514830621891,9.42807106871624,72.5330549384286,14.7324646390043,1.05998186957322,7.880537357025,55,3,30
"DSM","multiplicative","uniform",0.75,1,1,1811,NA,NA,NA,0.585071801266167,1.60072289318778,1.39709717435918,25.0639230962843,21.0136734259336,1.51529733832333,55,3,30
"DSM","multiplicative","uniform",0.75,2,1,1812,NA,NA,NA,0.0465329817146994,11.6100046329899,0.541006601704461,22.4934054820333,0.534007870614914,2.30373067007248,55,3,30
"DSM","multiplicative","uniform",0.75,3,1,1813,NA,NA,NA,0.255065803404432,17.6814341487363,2.9026997614098,9.97019968437962,3.62783403180681,3.66588791217231,55,3,30
"DSM","multiplicative","uniform",0.75,4,1,1814,NA,NA,NA,0.0963112283730879,17.0846251220675,37.5598971102789,24.2432906262111,0.760108876045887,1.59689964586885,55,3,30
"DSM","multiplicative","uniform",0.75,5,1,1815,NA,NA,NA,0.826314022240695,14.1000298431143,0.178351988624876,16.4823598025832,0.523020070652279,6.65431890552812,55,3,30
"DSM","multiplicative","uniform",0.75,6,1,1816,NA,NA,NA,0.166641538497061,13.5095215986716,2.18947906116863,11.7608158038929,0.263558453482695,10.1387681605158,55,3,30
"DSM","multiplicative","uniform",0.75,7,1,1817,NA,NA,NA,0.0514834550325759,6.77163776955567,3.82478895269461,16.8891749316826,3.19976417133521,2.16653641129807,55,3,30
"DSM","multiplicative","uniform",0.75,8,1,1818,NA,NA,NA,0.683944031456485,14.132089018682,0.0600708249808117,25.3068141832482,1.16036657167173,1.50317633126647,55,3,30
"DSM","multiplicative","uniform",0.75,9,1,1819,NA,NA,NA,0.801119149406441,13.1506055931561,1.37546346423248,7.50875729741529,24.7547461270249,16.2575523856042,55,3,30
"DSM","multiplicative","uniform",0.75,10,1,1820,NA,NA,NA,0.474231266404968,0.418839785759337,0.175991098314798,9.13364610751159,0.22615006595911,10.0190748070398,55,3,30
"DSM","multiplicative","uniform",0.9,1,1,1821,NA,NA,NA,0.779607808217406,19.0157462563599,1.77862675990027,17.8063826363068,0.280920951378758,1.83730357409196,55,3,30
"DSM","multiplicative","uniform",0.9,2,1,1822,NA,NA,NA,0.578386118996423,4.12447098521516,0.0695736659521665,8.42013813392259,0.764290189686972,7.39927084445603,55,3,30
"DSM","multiplicative","uniform",0.9,3,1,1823,NA,NA,NA,0.0682665058877319,2.56674890676513,0.53856559604509,7.27169154165313,17.0427378872018,7.60109930369083,55,3,30
"DSM","multiplicative","uniform",0.9,4,1,1824,NA,NA,NA,0.671361364074983,13.1062581428559,1.66593525481165,15.5395386745222,1.26733063182809,7.58009600223431,55,3,30
"DSM","multiplicative","uniform",0.9,5,1,1825,NA,NA,NA,0.298937824321911,10.3173605901422,4.52080005961471,17.0382199008018,1.39577480204631,4.56116074793827,55,3,30
"DSM","multiplicative","uniform",0.9,6,1,1826,NA,NA,NA,0.0440883413306437,17.9973916356219,11.1997914474429,21.2429081033915,2.33054254604758,5.05416175925774,55,3,30
"DSM","multiplicative","uniform",0.9,7,1,1827,NA,NA,NA,0.168324925354682,4.68612379385158,2.89330123290215,24.218897068873,32.6170344710135,1.78319684524956,55,3,30
"DSM","multiplicative","uniform",0.9,8,1,1828,NA,NA,NA,0.532256091409363,5.17310652076267,0.278954160738023,24.4750172621571,0.122068792994426,1.98849332910989,55,3,30
"DSM","multiplicative","uniform",0.9,9,1,1829,NA,NA,NA,0.356156250066124,13.351541889715,148.372982886577,5.45028250385076,4.88040798775779,9.29064718858345,55,3,30
"DSM","multiplicative","uniform",0.9,10,1,1830,NA,NA,NA,0.562826590216719,18.5713125601644,0.182589179185528,25.9734586921986,0.327285843816408,1.0020359002453,55,3,30
"DSM","multiplicative","uniform",1.05,1,1,1831,NA,NA,NA,0.818323252501432,11.6814287813148,0.478007474281203,20.3261529586744,1.48186531553786,1.10662558701758,55,3,30
"DSM","multiplicative","uniform",1.05,2,1,1832,NA,NA,NA,0.0362343595013954,5.50401386667509,0.173755857361807,9.29520660988055,14.7152913143025,14.5220330528664,55,3,30
"DSM","multiplicative","uniform",1.05,3,1,1833,NA,NA,NA,0.532343769923318,19.0687459896086,0.202812356142389,10.6997187465895,0.191826658710471,15.4315123500605,55,3,30
"DSM","multiplicative","uniform",1.05,4,1,1834,NA,NA,NA,0.507040701061487,7.31850745261181,3.46373656130621,21.9071914288215,1.04234498265195,4.2517065404837,55,3,30
"DSM","multiplicative","uniform",1.05,5,1,1835,NA,NA,NA,0.768906096706632,12.6389033060754,0.340375250283941,20.5838578024413,1.14636620562393,2.23767978902504,55,3,30
"DSM","multiplicative","uniform",1.05,6,1,1836,NA,NA,NA,0.0899771760683507,10.5038050527219,0.969752915686744,25.5636695842259,0.741485879517365,1.16389616333564,55,3,30
"DSM","multiplicative","uniform",1.05,7,1,1837,NA,NA,NA,0.833690314285923,5.62519173687324,0.701330191469337,25.3352394597605,0.267004719880855,1.46870221117695,55,3,30
"DSM","multiplicative","uniform",1.05,8,1,1838,NA,NA,NA,0.140157671517227,9.39831518239807,0.566463214844521,6.14718813705258,0.0769229451989961,14.9800034157783,55,3,30
"DSM","multiplicative","uniform",1.05,9,1,1839,NA,NA,NA,0.398908917547669,11.541242931271,1.49841094815597,15.5553007132839,1.03211288388108,4.28535636755976,55,3,30
"DSM","multiplicative","uniform",1.05,10,1,1840,NA,NA,NA,0.0939866912318394,13.5193713067332,0.235513036095637,7.38122275611386,4.80717048281322,14.01741912475,55,3,30
"DSM","multiplicative","uniform",1.2,1,1,1841,NA,NA,NA,0.544965165143367,9.4972869426012,1.10780014743044,14.2717946078628,0.24392929460895,12.0620373276747,55,3,30
"DSM","multiplicative","uniform",1.2,2,1,1842,NA,NA,NA,0.590094695729203,15.8816981355194,8.88111114248263,20.2661857292987,0.00725081207914331,1.41230687451297,55,3,30
"DSM","multiplicative","uniform",1.2,3,1,1843,NA,NA,NA,0.680837239988614,17.0868077106308,0.22354553894752,5.84002234577201,5.21917312923256,1.12269736048818,55,3,30
"DSM","multiplicative","uniform",1.2,4,1,1844,NA,NA,NA,0.507656415866222,11.3746738238959,0.458763653623582,13.8955403603613,24.6793088944152,2.32512185382899,55,3,30
"DSM","multiplicative","uniform",1.2,5,1,1845,NA,NA,NA,0.033989316073712,13.9825426847907,0.76770299269908,6.73942222772166,5.77924237043582,12.7663798425027,55,3,30
"DSM","multiplicative","uniform",1.2,6,1,1846,NA,NA,NA,0.60341565735871,1.96474024681374,0.128336798697942,16.1934553310275,1.20104767160798,3.94155104593389,55,3,30
"DSM","multiplicative","uniform",1.2,7,1,1847,NA,NA,NA,0.283130377647467,9.14524510146584,0.0852212112388439,21.9047646720428,1.65018604778346,4.76537047418953,55,3,30
"DSM","multiplicative","uniform",1.2,8,1,1848,NA,NA,NA,0.163340567750856,16.9761300295591,1.25969069620209,20.0459788877051,0.686645226457026,3.39783396580409,55,3,30
"DSM","multiplicative","uniform",1.2,9,1,1849,NA,NA,NA,0.501455865835305,13.7288862916175,0.214302296346178,22.7238368359394,0.546404804261552,2.9993239780083,55,3,30
"DSM","multiplicative","uniform",1.2,10,1,1850,NA,NA,NA,0.181703154661227,8.05847865734249,0.735868383688298,15.1974121029489,0.224697278277,8.91334344784969,55,3,30
"DSM","multiplicative","uniform",1.35,1,1,1851,NA,NA,NA,0.427141995332204,13.9892761364346,0.605138477739041,11.8467382248491,0.278890449033822,8.20313889468732,55,3,30
"DSM","multiplicative","uniform",1.35,2,1,1852,NA,NA,NA,0.623735837673303,9.88337883490603,0.00944562025319402,23.7932873854879,39.2933246980164,1.78275860059174,55,3,30
"DSM","multiplicative","uniform",1.35,3,1,1853,NA,NA,NA,0.0868764844606631,3.96166164344177,2.96325574862141,12.8140303182881,0.157943957764212,4.67440599039372,55,3,30
"DSM","multiplicative","uniform",1.35,4,1,1854,NA,NA,NA,0.227018527535256,7.45143412991893,0.138884430996528,18.2000907501206,0.147784800775987,6.01537231666246,55,3,30
"DSM","multiplicative","uniform",1.35,5,1,1855,NA,NA,NA,0.117822372843511,13.6313980742591,4.28525261073174,19.6496852382552,7.89097529797015,5.58663604723235,55,3,30
"DSM","multiplicative","uniform",1.35,6,1,1856,NA,NA,NA,0.484870993939694,7.87389172855765,1.60226158030604,13.4855327480473,11.0637388647656,11.4705358350562,55,3,30
"DSM","multiplicative","uniform",1.35,7,1,1857,NA,NA,NA,0.110013682406861,7.47570115081035,1.29047996184723,8.52392060589045,0.171008127998342,17.3418831781298,55,3,30
"DSM","multiplicative","uniform",1.35,8,1,1858,NA,NA,NA,0.209164230641909,7.06084825498983,0.298866377636631,18.2494973219,1.12530101240958,5.30923121975969,55,3,30
"DSM","multiplicative","uniform",1.35,9,1,1859,NA,NA,NA,0.73176019085804,8.22129363166168,2.21051876381784,17.5757314017974,0.044279706660208,4.05582150589295,55,3,30
"DSM","multiplicative","uniform",1.35,10,1,1860,NA,NA,NA,0.407548703742214,15.1977716696681,1.00795085723139,3.13887138385326,0.553585574810335,2.81043057950273,55,3,30
"DSM","multiplicative","uniform",1.5,1,1,1861,NA,NA,NA,0.386490733246319,9.95529682631604,0.358697063518555,24.2669430852402,0.232465667428093,2.65983837731964,55,3,30
"DSM","multiplicative","uniform",1.5,2,1,1862,NA,NA,NA,0.827720873197541,11.3235549252015,0.860990807841229,23.4110445403494,5.83527217242892,2.73986446415494,55,3,30
"DSM","multiplicative","uniform",1.5,3,1,1863,NA,NA,NA,0.434558552748058,11.4590399525128,0.109705376367557,4.34651931840926,2.65573103354157,17.5107976322691,55,3,30
"DSM","multiplicative","uniform",1.5,4,1,1864,NA,NA,NA,0.602145264402497,7.70306390742771,1.87905150241322,10.1754036108032,1.89533563960993,1.51660131663483,55,3,30
"DSM","multiplicative","uniform",1.5,5,1,1865,NA,NA,NA,0.533567568275612,15.8419765739935,0.658661102029237,14.492359459633,5.99351992790205,1.78400030763008,55,3,30
"DSM","multiplicative","uniform",1.5,6,1,1866,NA,NA,NA,0.136424854537472,17.4513781866757,0.52830518909658,13.1257061788347,0.0729397668721128,3.9581787334373,55,3,30
"DSM","multiplicative","uniform",1.5,7,1,1867,NA,NA,NA,0.809627317590639,15.697247662954,0.161939693436234,17.1643778213765,1.25833179800766,4.56365960781929,55,3,30
"DSM","multiplicative","uniform",1.5,8,1,1868,NA,NA,NA,0.792135132558178,3.61683252488729,0.0962561317504034,14.4125167373568,2.81066861010393,8.99154015361924,55,3,30
"DSM","multiplicative","uniform",1.5,9,1,1869,NA,NA,NA,0.241945404512808,19.6294319038745,0.00551729498585266,10.0714489025995,7.81387406089521,16.8932720475737,55,3,30
"DSM","multiplicative","uniform",1.5,10,1,1870,NA,NA,NA,0.262175794458017,1.35390301623847,0.958208173416125,18.1165830583777,1.95851371951948,5.59072869852376,55,3,30
"DSM","multiplicative","beta_0.5_1.5",0,1,1,1871,NA,NA,NA,0.819455994677264,17.3711849351181,0.548212053253468,18.853515609866,43.886012253516,7.23547081813629,55,3,30
"DSM","multiplicative","beta_0.5_1.5",0,2,1,1872,NA,NA,NA,0.265068304142915,11.3348925702274,0.874083591581506,25.1632294075098,1.93629768707699,1.57648707634775,55,3,30
"DSM","multiplicative","beta_0.5_1.5",0,3,1,1873,NA,NA,NA,0.584781059669331,17.7752605554182,1.00630245797115,10.6111188267823,1.66192287395665,14.0670971187001,55,3,30
"DSM","multiplicative","beta_0.5_1.5",0,4,1,1874,NA,NA,NA,0.13618422789732,18.8141842839541,0.0794753360398697,21.4517004319932,0.483086132046518,1.87142390403914,55,3,30
"DSM","multiplicative","beta_0.5_1.5",0,5,1,1875,NA,NA,NA,0.696631671965588,4.54001092319377,2.46558126780523,14.057091801893,1.94551465487521,11.3229688545625,55,3,30
"DSM","multiplicative","beta_0.5_1.5",0,6,1,1876,NA,NA,NA,0.0997241862351075,12.1110722516198,0.172228482525335,5.61454791785218,1.34588627421541,7.76305332356386,55,3,30
"DSM","multiplicative","beta_0.5_1.5",0,7,1,1877,NA,NA,NA,0.287639803881757,10.637849093182,8.37492136158121,19.0285959846806,0.514028773142059,5.5049487471501,55,3,30
"DSM","multiplicative","beta_0.5_1.5",0,8,1,1878,NA,NA,NA,0.233481465559453,7.70424019673373,0.00291632302389065,13.0916431390215,3.35871002049055,1.99879952253553,55,3,30
"DSM","multiplicative","beta_0.5_1.5",0,9,1,1879,NA,NA,NA,0.0983406153623946,8.77877221473027,1.08380142215327,19.3428641175851,0.265546154119069,3.17263988895277,55,3,30
